 ,ZG1,ZG2,ZG3,ZG4,ZG5,ZG6,ZG7,ZG8,ZG9,ZG10,ZG11,ZG12,ZG13,ZG14,ZG15,ZG16,ZG17,ZG18,ZG19,ZG20,ZG21,ZG22,ZG23,ZG24,ZG25,ZG26,ZG27,ZG28,ZG29,ZG30,ZG31,ZG32,ZG33,ZG34,ZG35,ZG36,ZG37,ZG38,ZG39,ZG40,ZG41,ZG42,ZG43,ZG44,ZG45,ZG46,ZG47,ZG48,ZG49,ZG50,ZG51,ZG52,ZG53,ZG54,ZG55,ZG56,ZG57,ZG58,ZG59,ZG60,ZG61,ZG62,ZG63,ZG64,ZG65,ZG66,ZG67,ZG68,ZG69,ZG70,ZG71,ZG72,ZG73,ZG74,ZG75,ZG76,ZG77,ZG78,ZG79,ZG80,ZG81,ZG82,ZG83,ZG84,ZG85,ZG86,ZG87,ZG88,ZG89,ZG90,ZG91,ZG92,ZG93,ZG94,ZG95,ZG96,ZG97,ZG98,ZG99,ZG100,ZG101,ZG102
ZG11,0.99234323999566,0.40115824055865,0.80842249251049,0.95025517238598,-0.88093886463065,0.96635737980643,0.39049168443112,0.32100731166307,0.65905801374526,0.94306607107053,0,0.82484303881112,0.88353211341231,0.9846449611538,0.88462700079165,0.99996490369836,0.75013273314191,0.73674494574656,0.17585526495954,0.84572840257661,0.69714921364294,0.9540775996166,0.99239090041165,0.98734363008503,-0.46769685141568,0.17609407547144,0.76432346112309,0.22921140282236,0.43149608174017,0.73139020778496,0.87796486301028,0.91155985921265,0.57991808799738,-0.24679110641772,-0.039712192174937,0.98480932725289,0.9844480247312,0.71160969051117,-0.90161518053344,0.91071490047877,0.93199150140362,0.85195523954249,0.71620665463004,0.48743272501528,0.039258728035066,0.061332126364889,0.85217066227263,-0.98106057175117,0.99475914585554,0.933158576872,-0.33115549479227,0.99119552515992,0.88721810817246,-0.11262253342105,0.98956298444314,0.8083812668774,0.055625651999178,0.21804606597385,0.095938035076475,0.14958332113359,0.16737713060195,0.93040581782157,-0.12751301866645,0.99997819696705,0.48300198998469,0.97303976180484,0.97506108448355,-0.17296036410543,0.33423177338691,-0.87821340840915,0.76522224287706,0.16648038339897,0.46985254516436,-0.90691780601009,-0.37889873412605,0.9985695864004,0.77573003021329,0.30378456503629,0.91611945447822,0.85185451289387,0.82358109480238,0.93627091148368,0.066692729592134,0.98923777380895,0.67348989249442,0.99862243713917,-0.99850624503257,0.82017745905928,-0.66786686362446,0.96026181135698,0.092356280881165,0.94625802890012,0.99847299790793,0.75846848879977,-0.099750369429921,0.97648739110825,0.9982653006853,0.22584274244864,0.87552097743107,0.9966386829789,0.59961287487996,0.3849874211199
ZG12,0.88835564723798,0.84876894610245,0.9995951143199,0.60771672166572,-0.45909007688361,0.94250594235306,-0.19838137178012,0.80022164029579,0.96882355872472,0.5898390688191,0.82484303881112,0,0.99357414864069,0.91087212828069,0.46605059385983,0.82007747228748,0.99260833479459,0.98998005080454,0.70160420832467,0.39590844454102,0.1697160710308,0.95632380133265,0.74895532610417,0.90406739894542,-0.88549353050393,0.7017770537631,0.99501085127975,0.73937341060631,0.86593778955428,0.21772843727081,0.45353033586757,0.98435213906819,0.93892740029894,0.34431049662804,0.53215949143296,0.91048211622161,0.71269455357677,0.98417537112266,-0.98823208368629,0.98471136977536,0.56381428714828,0.99876105088034,0.98531743587756,0.89570710516884,0.59730823607631,0.61488683159752,0.99874048618365,-0.91873224126683,0.87832613134842,0.9729371221038,0.26031062916452,0.8924381983102,0.47098588922129,0.46886896416731,0.73476493572086,0.9995931190786,0.61036887605712,0.73161211126381,0.64188777753298,0.68238374247754,0.69544606709216,0.97466141786234,0.45556846440286,0.82855839474184,0.89344250386055,0.672211484828,0.67879783846637,0.41417595558933,0.80853710787692,-0.45399321130466,0.99514905520506,0.69479222641226,0.8866248527116,-0.50987361775694,0.21067538591946,0.85389169395216,0.99663550667494,0.78921780650617,0.98231135584381,0.99877060372654,0.35865274894678,0.5736769423061,0.61911408725214,0.7332439221072,0.97343687240315,0.79404154722685,-0.85450099558422,0.99996635246441,-0.97167324219006,0.94985819737254,0.63912489017599,0.96335950547306,0.85481518685359,0.99406922814471,0.48026365380731,0.68357122731415,0.79012591385437,0.73703979481991,0.99533895838993,0.77575449147616,0.94704000989983,0.83933893276017
ZG13,0.93461590076862,0.78346775107156,0.98995139826647,0.69369641200776,-0.55669072356738,0.97427412606164,-0.086173040197291,0.72720314364737,0.93455673871397,0.6774465496257,0.88353211341231,0.99357414864069,0,0.95172838074432,0.56319547160961,0.87957708231691,0.97249387466933,0.96763630907479,0.61644528676598,0.49729929129736,0.28016664073715,0.98326308727093,0.81914008347349,0.94663130592743,-0.82721276634899,0.61663628840524,0.97732514990561,0.65841663303293,0.80376468627899,0.32679710216606,0.55148940672851,0.99797112002625,0.89394596094334,0.23583540684539,0.43291411800997,0.95143818300797,0.78750993351151,0.95779548321037,-0.99919455341395,0.99809956531381,0.65366939265746,0.99797549882201,0.95966191304709,0.83962518097001,0.50269585487446,0.5216777395407,0.99800158885966,-0.95752246424264,0.9267906629069,0.99283839148215,0.14935682055592,0.93776829793197,0.56780281635808,0.36588511294244,0.80681800274931,0.98994149212004,0.51679245391089,0.64975157708372,0.55097447041014,0.59526267309569,0.60964632431678,0.99371578300133,0.3518853804169,0.88660571283946,0.83686207084237,0.75168809145304,0.75754917697951,0.30849563505882,0.73673952520492,-0.55192263086203,0.97761957649681,0.60892512886217,0.82858156438413,-0.60396291927986,0.098678802933926,0.90731093440851,0.98095463373169,0.71463916119798,0.99719325748338,0.99796324776277,0.46200123490506,0.66269677023033,0.52625295462887,0.80549282233714,0.94126781298907,0.85773902035221,-0.90780302600659,0.99261224382629,-0.93868103707453,0.97914475004805,0.54796852064053,0.98752632847948,0.90805665994,0.97537292669999,0.37790192897389,0.76178920296893,0.85442364016784,0.65580897121676,0.99985824983918,0.84219207950452,0.90460961828652,0.77241818217849
ZG14,0.99866689862325,0.55490508251734,0.89876084936562,0.88129055898275,-0.78480075862963,0.99641857982903,0.22378641430491,0.48140837142706,0.78023004302114,0.87052268767005,0.9846449611538,0.91087212828069,0.95172838074432,0,0.78964215741201,0.98314786044277,0.85405461034136,0.84347058202996,0.34500342348546,0.73958987231715,0.56129146766938,0.99172148470894,0.95565852453109,0.99986878504022,-0.61481486682417,0.34523111456595,0.86515503810913,0.39561314555965,0.58235163183411,0.60111081434515,0.78091316885534,0.96933986081333,0.7132303040659,-0.073832363040117,0.13532878203906,0.99999955436783,0.93866420646049,0.82333064244202,-0.96327871747255,0.96883399993468,0.85440297931898,0.93028026134539,0.82703885930479,0.63237485164343,0.21309022883916,0.23463062698698,0.93043116041781,-0.99981055362034,0.99733354979599,0.98158129608905,-0.16135153165464,0.99908970309891,0.79305743915431,0.062565054313566,0.94921265249056,0.89873014042801,0.22907013094938,0.38506646571503,0.26822856923346,0.31989130930858,0.33691329388109,0.98010432301449,0.047588823702433,0.98577625041343,0.62844136469,0.91783657707708,0.92134574509863,0.0016333826105666,0.4936292325119,-0.78123751962474,0.8658537821452,0.33605681986611,0.61673774901447,-0.81944484416473,-0.21152801237433,0.99257028655557,0.87398297190227,0.46543884505702,0.97203802009171,0.93020968508714,0.71191975103258,0.86057208566513,0.23984889213502,0.94850561422057,0.79218913621743,0.97412870919712,-0.99271218657166,0.90745607526388,-0.78754001508351,0.99423927237775,0.26476094246855,0.98818599047079,0.99278493169065,0.86059042291064,0.075479536920141,0.92386078215082,0.97265897071958,0.39243361551311,0.94642553848836,0.96703409448877,0.73011157450431,0.54018937020739
ZG15,0.8202606649981,-0.072258868597722,0.44068734323967,0.98586079447709,-0.99996918115029,0.73493221446892,0.7747176648977,-0.15764950712744,0.23232046587446,0.989355410185,0.88462700079165,0.46605059385983,0.56319547160961,0.78964215741201,0,0.88850262304841,0.35522984562216,0.33644650027996,-0.30346622550889,0.99697784468411,0.95101916220438,0.70431837891035,0.9353099047812,0.79947782354638,-0.0015804391564614,-0.3032350605883,0.37545595452854,-0.25111829560512,-0.038942451277914,0.96500465173415,0.99990060842367,0.61466338365334,0.13312888702175,-0.67019416738314,-0.50106197640396,0.79022105502806,0.95278694478203,0.30189888533916,-0.59590044215869,0.61304478631586,0.99348908793919,0.50950145966561,0.30815091207691,0.024041968133975,-0.43121052382689,-0.41116543059284,0.50985554496928,-0.77754993090001,0.83231356427778,0.65787899305832,-0.73293804466617,0.81509735041116,0.99998439622978,-0.56296159946099,0.94258833806042,0.44062447317646,-0.4163694072417,-0.26219002561313,-0.37927906329827,-0.32872761384737,-0.31165489454421,0.65214892114678,-0.57529434434866,0.88152852753515,0.01897592633392,0.96832332409086,0.96605428013966,-0.61227704547092,-0.14381243450137,-0.99990779681051,0.37674850739723,-0.312518976366,0.0040208811132748,-0.99873943187305,-0.76671523926542,0.85842972565968,0.39196658256508,-0.17552634946562,0.62348208098772,0.50933594936464,0.99304637416895,0.99205158909266,-0.40626295842992,0.94333390471353,0.25110053938099,0.90787566252544,-0.85782806008212,0.45877698687002,-0.24375543646859,0.71932901125452,-0.38260552328632,0.68627829817192,0.85751689147701,0.36706989837311,-0.55221553416746,0.96434936878683,0.91054630260884,-0.25446533103584,0.54920293289856,0.91985400889183,0.15725895252259,-0.089787562823918
ZG16,0.99127363614513,0.39346981326413,0.80346278978588,0.95283134746472,-0.88487268238605,0.96416860950929,0.3981908472802,0.31306140921164,0.65273383370739,0.94581955107958,0.99996490369836,0.82007747228748,0.87957708231691,0.98314786044277,0.88850262304841,0,0.74456612208351,0.7310541104956,0.16760162692433,0.8501693508647,0.70313117366475,0.95153439625693,0.99338763420081,0.98598025964073,-0.46027518974375,0.16784078671966,0.75889420624285,0.22104838032566,0.42392299369288,0.73707801279621,0.88194482231434,0.9080830944714,0.57307236593459,-0.25490133074634,-0.048082218593158,0.98332000940348,0.98588529359225,0.70569852174506,-0.89795971207607,0.90722251385297,0.93499566098602,0.84753848054679,0.71033459025086,0.48010025347211,0.030885779901903,0.052967717106384,0.84775683362821,-0.97940330587099,0.99386761363944,0.9301142184125,-0.339049181286,0.99005143394593,0.89105217569219,-0.12094330755407,0.99073553685994,0.80342109125566,0.047258642394807,0.20986197239782,0.087595284176183,0.14129430238367,0.15911141651728,0.92730235617637,-0.13581818181164,0.99988777750988,0.47564907481579,0.97493789876755,0.97688625524945,-0.18120605585825,0.32632382679363,-0.88218953772696,0.75980189446011,0.15821342880805,0.46244039249169,-0.91041570387355,-0.38663878383739,0.99808658743802,0.77041572478357,0.29579181359148,0.91272850491147,0.84743638466373,0.82830419599724,0.93918107566537,0.058331012995625,0.99042890222781,0.66727324627733,0.999026994522,-0.99801344488754,0.81535552634808,-0.6616078180893,0.95788979513944,0.084010817906228,0.94351525814399,0.99797513657883,0.75298182641389,-0.1080831121887,0.978259209639,0.99872353053823,0.21767324377345,0.87144215286806,0.99729005575973,0.5928869761256,0.37724164362531
ZG17,0.82606520591071,0.90666688620199,0.99565962300962,0.50684471513476,-0.34788003441554,0.89498141810893,-0.31586475497399,0.86708788892828,0.99172994071194,0.48747697183878,0.75013273314191,0.99260833479459,0.97249387466933,0.85405461034136,0.35522984562216,0.74456612208351,0,0.99979962489514,0.782896603205,0.28153666867502,0.04886035293068,0.91377977200897,0.663002463524,0.84551601353206,-0.93533923991649,0.78304751190054,0.99976394037946,0.81562059532865,0.9202363953621,0.097668776339264,0.34201537249166,0.95569065891934,0.97374962524201,0.45570673081844,0.63097622680173,0.85356314135548,0.62229432534265,0.99840564965925,-0.96236366457842,0.95629222139032,0.45941383165234,0.98533920621537,0.99875469505629,0.94304921506371,0.69022674876679,0.70604959684905,0.98526890916048,-0.8640177895297,0.81381536837721,0.93770241562526,0.37556437133645,0.8310868184986,0.36044630451474,0.57259823033938,0.64701142234528,0.99566613882049,0.70199003989276,0.80893920486726,0.73020323810971,0.76605457621516,0.77751353937004,0.9403101877742,0.56023744654063,0.75448315747597,0.9413514881176,0.57739137755223,0.58466134267295,0.52157765878575,0.87397545754353,-0.34250343114993,0.99973265899701,0.77694125865849,0.93619976863348,-0.40170337115034,0.32775613797251,0.78441715811866,0.9992156929922,0.85791409714397,0.95232484105418,0.98537200211044,0.2427139530555,0.47003126551234,0.70984337605571,0.6453021472906,0.99402802046705,0.71440083274546,-0.78514343756116,0.99357050204822,-0.99317220534351,0.90488962588605,0.72774043630047,0.92368779759447,0.7855180748762,0.99991939258914,0.58316310068613,0.58993846295286,0.70989749369703,0.81361415682491,0.97627780982792,0.69343683127008,0.97901098227155,0.89910813749053
ZG18,0.81461819211867,0.91492964413385,0.99359707801698,0.48948711292396,-0.32904291146156,0.88587210222722,-0.33479438325109,0.87688608896763,0.99410034431868,0.46990108412288,0.73674494574656,0.98998005080454,0.96763630907479,0.84347058202996,0.33644650027996,0.7310541104956,0.99979962489514,0,0.79519380618671,0.26227222044217,0.02885672771398,0.90546526653946,0.64788398687496,0.8346581176863,-0.94223313887229,0.79534088235104,0.9991286866044,0.82703917370528,0.92788620655311,0.077727167643935,0.3231362804042,0.94960648241649,0.97811098416759,0.47343381219489,0.64637960373656,0.8429630761458,0.60650007664876,0.99933551696403,-0.95673071016821,0.95024716177074,0.44154156941262,0.98172660743549,0.99955326413825,0.9495192187467,0.70457314651134,0.72008393519548,0.98164820718492,-0.85376650307178,0.8020195183921,0.93055956933326,0.39404148853495,0.81978756745457,0.34170192987451,0.58889476520339,0.63161864205451,0.99360498841379,0.7161057505732,0.82054539103472,0.74373364650392,0.778767993779,0.78994622735187,0.9333093625016,0.57670652773321,0.74119394419731,0.94791740362116,0.56093184537987,0.56830424693189,0.53855236278186,0.88352835869449,-0.3236278000137,0.9990694942699,0.78938821175487,0.94304778060328,-0.38329123390647,0.34660247447356,0.77184430320455,0.99822281312018,0.86802717208403,0.94602688784089,0.98176319054472,0.22324614816129,0.45226842622832,0.72380083008344,0.62988074110197,0.99601328092127,0.70025053473137,-0.77258884626994,0.99110510453379,-0.99530841813263,0.89618783020932,0.74132383773917,0.91583299528302,0.77297292189068,0.99946487266895,0.59930776530736,0.57365696274305,0.69565665077481,0.82508954898656,0.97174791257568,0.67887475068866,0.98289457910279,0.90769027701634
ZG19,0.2960947007787,0.97227950776033,0.72159523226986,-0.13951113045239,0.31093754903301,0.42313384984489,-0.8375897353228,0.98876832937388,0.85627034806851,-0.16157900413423,0.17585526495954,0.70160420832467,0.61644528676598,0.34500342348546,-0.30346622550889,0.16760162692433,0.782896603205,0.79519380618671,0,-0.37657198624303,-0.58315614707841,0.4626708091832,0.053308801354647,0.32975360158203,-0.95236139583113,0.99999997057352,0.7691942858156,0.99851562745943,0.96393714080091,-0.54271276120705,-0.31686989749927,0.56506237204666,0.90396057251837,0.91056725210302,0.97665588782252,0.34411716629146,0.00018201422792281,0.81676641740359,-0.58435219361578,0.56675283303591,-0.19293563462572,0.66527544092644,0.81296110643245,0.94527085148015,0.99056097988275,0.99334836145361,0.66496812034477,-0.36320723282539,0.27558622148378,0.51796393638851,0.87063609862309,0.3046498460294,-0.29813858108988,0.95834775902085,0.032164520539733,0.72164371781078,0.99267392018096,0.99907403368772,0.99674643374226,0.99964550464484,0.99996296998633,0.52443580854709,0.95395630763342,0.18235197571252,0.94691207508719,-0.055929014113753,-0.047008382074478,0.93916369700239,0.98657958296351,0.31637719214183,0.76830212801813,0.99995472941092,0.95161429155948,0.25525568435099,0.84438480427133,0.22823805302911,0.7576466248723,0.99131538534045,0.55576213943098,0.66541902764822,-0.41352826192642,-0.18115629247129,0.99395255865203,0.029925996690007,0.8461135623499,0.12395951135676,-0.22937881149363,0.70742599248972,-0.8501298191959,0.4436183924415,0.99645000186508,0.48477705514306,0.22996778960311,0.77493416843766,0.96196462464913,-0.040494567919278,0.11759167984052,0.99869807162588,0.62961521988215,0.094618099382961,0.89326358239787,0.97624110151274
ZG20,0.77334587228148,-0.14952381490657,0.36961948964832,0.9698637402011,-0.99755702774277,0.68002883314038,0.82149802861726,-0.23388801049247,0.15605750899327,0.97506055197847,0.84572840257661,0.39590844454102,0.49729929129736,0.73958987231715,0.99697784468411,0.8501693508647,0.28153666867502,0.26227222044217,-0.37657198624303,0,0.97216038265163,0.64704146695008,0.90499550450535,0.7503957965631,0.076110643140758,-0.37634723701665,0.30231838410982,-0.32555642845081,-0.11645223549979,0.98246017791967,0.9979740305878,0.55152755403536,0.055731655241898,-0.7258264825196,-0.56677838826244,0.74022495498873,0.92631880233684,0.22692494836623,-0.53171282631086,0.54981607027243,0.98163600663292,0.44111486411719,0.23331364471879,-0.053694638168287,-0.5,-0.48073870005027,0.44148417477693,-0.72634919688388,0.78673621496147,0.59738331327699,-0.78357269416279,0.76762840106689,0.99652830469868,-0.62546673761752,0.9137957777741,0.36955441203171,-0.48574320477268,-0.33636628903488,-0.45001467910699,-0.40110311161375,-0.38453028488669,0.59128467209546,-0.63709903408263,0.84218627087609,-0.058753836705623,0.94599862911424,0.9430652730331,-0.67184888276065,-0.22025666097614,-0.997940848518,0.30364778909884,-0.38536970436232,-0.073677045601305,-0.99182161007493,-0.81427179376498,0.81598763853765,0.31931210397087,-0.25147618244234,0.56085966736252,0.44094224226303,0.99919077422694,0.97927803435609,-0.47602160171715,0.91470315403493,0.17514426536276,0.8725627103867,-0.81530967023382,0.38836212567139,-0.16767564246872,0.66318870922176,-0.45322461436283,0.62769990381549,0.81495912084106,0.29369717979428,-0.6153139150295,0.94087661773793,0.87567837964723,-0.32882541124628,0.48262148233994,0.88660072997891,0.080063909254403,-0.16688883379024
ZG21,0.60326326708342,-0.37704340516581,0.14160653047186,0.88577238551957,-0.95341681913378,0.48929971070383,0.9322377280754,-0.45519398252042,-0.079732652787856,0.89591128453779,0.69714921364294,0.1697160710308,0.28016664073715,0.56129146766938,0.95101916220438,0.70313117366475,0.04886035293068,0.02885672771398,-0.58315614707841,0.97216038265163,0,0.4503723888794,0.78011761487286,0.57462453539759,0.30762852081539,-0.58295905436767,0.070549891381161,-0.53804454733226,-0.34593246173129,0.99880243689562,0.95528299657771,0.34071662216915,-0.17977214645872,-0.86680083131359,-0.74404584231481,0.56207254529292,0.81225392908836,-0.0075961987188495,-0.31846176747122,0.33878822378835,0.90960859005619,0.21854695972774,-0.001031375976121,-0.28617820786661,-0.68900417414198,-0.67281873959718,0.21894854497996,-0.54507616881759,0.62019274422364,0.3928409580819,-0.90733915648178,0.59608564699835,0.94927740379489,-0.79087957405409,0.79318282249432,0.14153719941234,-0.67703665899309,-0.5476650834211,-0.64673597426199,-0.60457811793651,-0.59012550753038,0.38585601965388,-0.79996931825642,0.6923998261955,-0.29102980322879,0.84370388513519,0.83887524404406,-0.82670029428324,-0.44268687802373,-0.95512927605343,0.071941320970066,-0.5908595201093,-0.30530550087041,-0.93430343197246,-0.92761967234971,0.65781970718925,0.08837270196345,-0.47126150091282,0.35125242407427,0.21835926736471,0.98079832429544,0.90456144002647,-0.66883508304598,0.7945447141113,-0.060426235609923,0.73380682568433,-0.6569366501889,0.16162607729219,0.067991414513547,0.46935113384057,-0.64947582643422,0.42782008356807,0.65648027567161,0.061538033643972,-0.78289127768927,0.83530841008146,0.73814964499012,-0.54095730383954,0.26396434940817,0.75353842238855,-0.15572925307855,-0.39327302508285
ZG22,0.98377126940419,0.65713528120106,0.94761934431019,0.81331261204475,-0.69872343714926,0.99902756671042,0.09678289842933,0.58997177588196,0.85408887276225,0.80012306883193,0.9540775996166,0.95632380133265,0.98326308727093,0.99172148470894,0.70431837891035,0.95153439625693,0.91377977200897,0.90546526653946,0.4626708091832,0.64704146695008,0.4503723888794,0,0.90993400551224,0.98951126202798,-0.71099647656734,0.46288586450429,0.92238979844968,0.51026975699462,0.68191786753947,0.49351560850863,0.69423993249644,0.99286796768334,0.79733048392664,0.054835933999937,0.26143474892141,0.99159981733157,0.88661435671055,0.8893939316367,-0.98978207017814,0.99262143813572,0.78060782527492,0.9696851783963,0.89237583149085,0.72661223885592,0.33678450278718,0.35751122752416,0.96978566226045,-0.99403296263426,0.97970618144438,0.99798686808289,-0.033290763196428,0.98534102419885,0.70827305006608,0.19020308549472,0.90095304208517,0.94759697220461,0.35216694544749,0.50038457471819,0.38971012082353,0.4389033549529,0.4550244338285,0.99747723325108,0.17545691615431,0.956034925327,0.72312150335097,0.85926579312334,0.86380068897337,0.1300272310407,0.60121521753211,-0.69461369479097,0.92292772419471,0.45421434748617,0.71271047271637,-0.739063241609,-0.084274946941642,0.96872959634505,0.92914817598219,0.57523665492196,0.99414409995001,0.96963816124694,0.61585052615284,0.78804618515831,0.36252265492479,0.89997898209706,0.86399498268441,0.9370450443589,-0.96901968820535,0.9538937250874,-0.86015323652185,0.99977159709156,0.38639431529933,0.99968494234107,0.96916897412064,0.91886367465964,0.20289591847261,0.86706733546823,0.93478567737208,0.50729157904701,0.9800561766845,0.92632990137968,0.8118117970515,0.64377793493962
ZG23,0.96958487759716,0.28532021712534,0.72979814544902,0.98137531244448,-0.9325031961643,0.92733558444883,0.50087206470947,0.20195385622416,0.56144020080029,0.97684295630849,0.99239090041165,0.74895532610417,0.81914008347349,0.95565852453109,0.9353099047812,0.99338763420081,0.663002463524,0.64788398687496,0.053308801354647,0.90499550450535,0.78011761487286,0.90993400551224,0,0.96030340935238,-0.35530735310581,0.053551051131646,0.67911117864637,0.10761819315773,0.3171379385556,0.80979269660748,0.93022840639962,0.85399783094975,0.47519682971283,-0.36423193826299,-0.16244006368091,0.95593610506281,0.99858776133287,0.61968890624227,-0.84149738512048,0.85292927973387,0.96953103843577,0.78100143932763,0.62482795781633,0.37621401112525,-0.084072247409659,-0.062029931485444,0.78125839971957,-0.94974570306079,0.97460066517074,0.88179817372313,-0.44481556940506,0.96735060504491,0.9372719260797,-0.23410939626044,0.99977605062249,0.72975026233929,-0.067734143883175,0.096222385712839,-0.027351192490469,0.026703242115216,0.044713330128912,0.87819633462354,-0.24866483280023,0.99155619878821,0.37151425621868,0.9940335395645,0.99496818129361,-0.29291578862815,0.2156423286162,-0.93041890163923,0.68013447833639,0.043804712809593,0.3575875042571,-0.9518913918425,-0.48996223796124,0.98438806013393,0.69212618472569,0.18416476260157,0.85978626086601,0.78088130429722,0.88715193672692,0.97239869589319,-0.056667780137184,0.99972614784395,0.57735007375032,0.99748445151715,-0.98418112560688,0.74349445865114,-0.57114381187283,0.91859019170385,-0.030947398029439,0.89923697184342,0.98407373294373,0.67245405168564,-0.22150443465562,0.99560028294481,0.99791864239494,0.10417825098652,0.80936645011065,0.99914207557961,0.49651289103803,0.26842125872824
ZG24,0.99937202789929,0.54135597018969,0.89154057279695,0.88883023422618,-0.79473717889044,0.99491807043329,0.23954536800623,0.46714669988021,0.76999521092372,0.87838052566869,0.98734363008503,0.90406739894542,0.94663130592743,0.99986878504022,0.79947782354638,0.98598025964073,0.84551601353206,0.8346581176863,0.32975360158203,0.7503957965631,0.57462453539759,0.98951126202798,0.96030340935238,0,-0.6019583806777,0.32998261904711,0.85691756652301,0.38068364960961,0.56910632401688,0.6139777503437,0.79092933650398,0.96523214880255,0.70178224597778,-0.089977619678706,0.1192608875691,0.9998836325706,0.94412703691584,0.81402858252338,-0.95880279093546,0.96469416685605,0.86270812860896,0.92421554008656,0.8178240680419,0.61974299418477,0.1972351645086,0.2188528884513,0.92437262185724,-0.99936405913434,0.99838486704532,0.97835773129617,-0.17731725976868,0.99964964267213,0.80282104406682,0.046389423354379,0.95418492754065,0.8915088482335,0.21327165293806,0.37006591755091,0.25258782943954,0.30450137425603,0.3216170011259,0.97676046069577,0.031401775365687,0.98836938140705,0.61575827640102,0.92414653575917,0.92752217852832,-0.014565967557475,0.47947649992394,-0.7912470724975,0.85763577703748,0.32075568196664,0.60390535421921,-0.82862199819877,-0.22733285860533,0.99441104040042,0.86599620565405,0.45104022155182,0.96810653092056,0.92414207471492,0.72320237020864,0.86870986091567,0.22409111254722,0.95351240637943,0.78219923776157,0.97766180024773,-0.99453407856964,0.90053097662614,-0.77745372827802,0.9923725334435,0.24910512626903,0.98557365229364,0.99459708222363,0.85222730730961,0.059316685933859,0.92993944021352,0.97629340456694,0.37748245594692,0.9410702869193,0.97103227089914,0.71894643587128,0.52648619379484
ZG25,-0.57328555400745,-0.99727046484907,-0.89835602123252,-0.16912427031415,-0.0062705073123188,-0.6793012442202,0.63108213046465,-0.98724474183999,-0.9730052501575,-0.14708275375697,-0.46769685141568,-0.88549353050393,-0.82721276634899,-0.61481486682417,-0.0015804391564614,-0.46027518974375,-0.93533923991649,-0.94223313887229,-0.95236139583113,0.076110643140758,0.30762852081539,-0.71099647656734,-0.35530735310581,-0.6019583806777,0,-0.95243535282584,-0.92743246546038,-0.96755831874689,-0.99917866092676,0.26070730462965,0.012518397916717,-0.78975998433252,-0.99130789777496,-0.74112568295376,-0.864618423855,-0.61407003345298,-0.30514509390002,-0.95381589364858,0.80399910003343,-0.79101605003966,-0.11549731757127,-0.86127395321993,-0.95182331328557,-0.99974769844329,-0.90156871318659,-0.91090978288821,-0.86106475364623,0.63004928771929,-0.55561981680188,-0.7541624460222,-0.67913618009136,-0.58061149893624,-0.0071667566809828,-0.82559229463913,-0.33544620724427,-0.89838678381518,-0.90853635071307,-0.96460068376799,-0.92468174798164,-0.943904061658,-0.94970162409693,-0.7591206164373,-0.81703622438999,-0.4735233732,-0.99984868252638,-0.25122976393155,-0.25986563943935,-0.78967464073806,-0.98937644073384,-0.011999007613392,-0.92690985576919,-0.94941641305514,-0.99999702209817,0.051773475828492,-0.64077478922587,-0.51428724577266,-0.92059778566574,-0.98419609514866,-0.78282203865606,-0.86137167199836,0.11615422765542,-0.12739953070485,-0.91311299344676,-0.33333552796085,-0.96835665140152,-0.42067384613107,0.51529188855257,-0.88927540773078,0.97022076164727,-0.69580553087567,-0.92330596104083,-0.72842276533931,-0.51581042114939,-0.93077233138915,-0.83282760342447,-0.2661561419365,-0.41484564730291,-0.96667852213775,-0.83655595834002,-0.39371416894261,-0.9878047066518,-0.9958177921469
ZG26,0.2963264100045,0.97233620341388,0.72176316413873,-0.1392709025174,0.31070696899864,0.42335364593987,-0.83745718037364,0.98880455782745,0.85639563063318,-0.16133959084881,0.17609407547144,0.7017770537631,0.61663628840524,0.34523111456595,-0.3032350605883,0.16784078671966,0.78304751190054,0.79534088235104,0.99999997057352,-0.37634723701665,-0.58295905436767,0.46288586450429,0.053551051131646,0.32998261904711,-0.95243535282584,0,0.7693492858515,0.99852881131902,0.96400167459413,-0.54250898414988,-0.31663979310228,0.5652625090566,0.90406428393176,0.91046694547012,0.97660374700539,0.34434493631179,0.00042461051800113,0.8169063637856,-0.58454904335679,0.56695268850737,-0.19269759069005,0.66545654326399,0.81310235069891,0.94534997961265,0.9905276973865,0.99332039777483,0.66514928909786,-0.36343325114272,0.27581941546121,0.51817143861686,0.87051673318301,0.30488090140827,-0.29790700866715,0.95827844437713,0.032406990370449,0.72181163741749,0.99264457946537,0.99908444178166,0.99672685086862,0.99963901621886,0.99996085284174,0.52464235173114,0.95388351386918,0.18259049911091,0.94699004014935,-0.055686795892926,-0.046766052583171,0.93908034484716,0.98661916532916,0.31614704786108,0.76845738823677,0.99995239163222,0.95168881219577,0.25502111688517,0.84425481157208,0.2284742393696,0.75780493668927,0.99134725901888,0.55596380341255,0.66560009893615,-0.41330736794178,-0.18091770476201,0.99392588982095,0.0301684834541,0.84624284192559,0.12420023293039,-0.22961493275363,0.70759743568664,-0.85025753887904,0.44383579801878,0.9964295491708,0.4849892247611,0.2302038771278,0.77508747667378,0.96189832532855,-0.040252169415744,0.11783258955399,0.99871041741173,0.6298036761474,0.094859604524758,0.89337261122316,0.97629364028094
